-1.000000,-0.003289,-0.038386,-0.001810,-0.038357
-1.000000,-0.003289,-0.038386,-0.001810,-0.038357
-1.000000,0.000000,0.000000,0.000000,0.000000
-1.000000,0.000000,0.000000,0.000000,0.000000
-1.000000,0.000000,0.000000,0.000000,0.000000
-1.000000,0.000000,0.000000,0.000000,0.000000
-1.000000,0.000000,0.000000,0.000000,0.000000
0,-1.924124,-2.475609,-2.162514,-2.281594, 
0,-1.912704,-2.470464,-2.162884,-2.282372, 
0,-1.913773,-2.475450,-2.164550,-2.272788, 
0,-1.919065,-2.478589,-2.164653,-2.270763, 
0,-1.917472,-2.481365,-2.164928,-2.271789, 
0,-1.918905,-2.480038,-2.165026,-2.271055, 
0,-1.920584,-2.496784,-2.167866,-2.270249, 
0,-1.918827,-2.496237,-2.168820,-2.274828, 
0,-1.925847,-2.506838,-2.171443,-2.273901, 
0,-1.922880,-2.495097,-2.169275,-2.268137, 
0,-1.927476,-2.499158,-2.169814,-2.268010, 
0,-1.925379,-2.491740,-2.170117,-2.271080, 
0,-1.927033,-2.500222,-2.170452,-2.270105, 
0,-1.915907,-2.494479,-2.170121,-2.265728, 
0,-1.915445,-2.502915,-2.170963,-2.268499, 
0,-1.923286,-2.499688,-2.171475,-2.271084, 
0,-1.930052,-2.494028,-2.171640,-2.271257, 
0,-1.930042,-2.489432,-2.171682,-2.273218, 
0,-1.926785,-2.499394,-2.172387,-2.271613, 
0,-1.927615,-2.500241,-2.174109,-2.272258, 
0,-1.929779,-2.495556,-2.174557,-2.261771, 
0,-1.926907,-2.501119,-2.174269,-2.263524, 
0,-1.928911,-2.506797,-2.176552,-2.268685, 
0,-1.924348,-2.491836,-2.175058,-2.271122, 
0,-1.928338,-2.490662,-2.174590,-2.267226, 
0,-1.927798,-2.500074,-2.175889,-2.268471, 
0,-1.927274,-2.495286,-2.176565,-2.268429, 
0,-1.927353,-2.501879,-2.175463,-2.268047, 
0,-1.926876,-2.503147,-2.177138,-2.273359, 
0,-1.951773,-2.519452,-2.191771,-2.294655, 
0,-1.929414,-2.494882,-2.172505,-2.268492, 
0,-1.932451,-2.489870,-2.174013,-2.265054, 
0,-1.928312,-2.492570,-2.175757,-2.262584, 
0,-1.931300,-2.496726,-2.174611,-2.262716, 
0,-1.929497,-2.504250,-2.173777,-2.265023, 
0,-1.935681,-2.505429,-2.174868,-2.271470, 
0,-1.941646,-2.492031,-2.174182,-2.264617, 
0,-1.938013,-2.501484,-2.174579,-2.262659, 
0,-1.932636,-2.499778,-2.174748,-2.265018, 
0,-1.928495,-2.501279,-2.173092,-2.268879, 
0,-1.928455,-2.507257,-2.175202,-2.268427, 
0,-1.927160,-2.500218,-2.175147,-2.269835, 
0,-1.927200,-2.501406,-2.175547,-2.266087, 
0,-1.931619,-2.494573,-2.174743,-2.264116, 
0,-1.928848,-2.502750,-2.175430,-2.262700, 
0,-1.927716,-2.496316,-2.174309,-2.268266, 
0,-1.933734,-2.503846,-2.176077,-2.268815, 
0,-1.935116,-2.497794,-2.177192,-2.266422, 
0,-1.934661,-2.502122,-2.175998,-2.268841, 
0,-1.941315,-2.503728,-2.176792,-2.269489, 
0,-1.939781,-2.496577,-2.175875,-2.263866, 
0,-1.937135,-2.500264,-2.176959,-2.266041, 
0,-1.928450,-2.503141,-2.178539,-2.268126, 
0,-1.929137,-2.504042,-2.178880,-2.261457, 
3,-1.936897,-2.498199,-2.179832,-2.267161,"Analyte Added"
0,-1.930168,-2.505295,-2.178849,-2.260539, 
0,-1.937792,-2.508234,-2.177753,-2.265897, 
0,-1.949158,-2.510261,-2.180050,-2.274351, 
0,-1.972557,-2.559225,-2.205793,-2.329306, 
0,-1.929050,-2.462757,-2.166893,-2.230386, 
0,-1.949111,-2.510395,-2.184934,-2.264887, 
0,-1.937831,-2.492972,-2.181402,-2.260644, 
0,-1.947942,-2.524622,-2.184345,-2.273523, 
0,-1.976577,-2.550433,-2.186131,-2.310882, 
0,-1.924538,-2.448960,-2.143720,-2.218058, 
0,-1.912083,-2.475303,-2.157363,-2.243888, 
0,-1.922285,-2.493927,-2.173277,-2.314624, 
0,-1.923413,-2.518478,-2.177750,-2.488869, 
0,-1.932088,-2.567860,-2.182614,-2.553896, 
0,-1.936492,-2.609874,-2.191824,-2.506513, 
0,-1.938634,-2.595726,-2.190995,-2.553556, 
0,-1.936947,-2.662590,-2.197345,-2.635728, 
0,-1.941940,-2.674183,-2.199509,-2.675285, 
0,-1.946331,-2.666434,-2.196619,-2.629368, 
0,-1.950132,-2.715376,-2.199324,-2.639109, 
0,-1.953144,-2.762520,-2.205818,-2.633891, 
0,-1.955257,-2.776756,-2.206895,-2.626090, 
0,-1.951903,-2.797807,-2.204705,-2.622670, 
0,-1.953730,-2.855752,-2.212449,-2.625028, 
0,-1.952983,-2.805684,-2.205605,-2.624313, 
0,-1.955192,-2.785429,-2.201616,-2.603827, 
0,-1.955029,-2.813167,-2.198521,-2.614045, 
0,-1.954956,-2.866483,-2.203280,-2.624488, 
0,-1.950301,-2.839017,-2.202241,-2.616913, 
0,-1.949918,-2.884669,-2.202647,-2.621672, 
0,-1.949222,-2.888572,-2.202993,-2.614080, 
0,-1.949701,-2.869808,-2.198760,-2.620356, 
0,-1.957685,-2.870671,-2.196746,-2.622620, 
0,-1.954911,-2.841000,-2.193787,-2.616079, 
0,-1.946900,-2.874820,-2.196202,-2.610772, 
0,-1.955157,-2.840558,-2.192425,-2.610506, 
0,-1.953607,-2.843866,-2.190122,-2.612704, 
0,-1.955759,-2.846213,-2.188979,-2.605022, 
0,-1.964861,-2.846141,-2.189282,-2.612638, 
0,-1.962047,-2.845393,-2.186933,-2.611560, 
0,-1.961371,-2.824015,-2.185695,-2.597997, 
0,-1.947499,-2.837183,-2.183913,-2.595947, 
0,-1.943072,-2.852003,-2.185052,-2.606179, 
0,-1.943662,-2.870119,-2.184800,-2.611243, 
0,-1.948700,-2.875159,-2.185626,-2.615736, 
0,-1.947966,-2.857463,-2.184947,-2.612321, 
0,-1.948891,-2.855388,-2.183621,-2.615827, 
0,-1.950334,-2.845680,-2.182075,-2.614200, 
0,-1.948838,-2.852719,-2.181066,-2.617702, 
0,-1.947225,-2.834306,-2.177728,-2.622536, 
0,-1.946246,-2.842766,-2.177068,-2.608525, 
0,-1.941089,-2.849925,-2.175848,-2.622224, 
0,-1.942826,-2.855357,-2.178185,-2.609141, 
0,-1.945015,-2.837210,-2.175718,-2.608894, 
0,-1.941772,-2.845400,-2.175718,-2.602142, 
0,-1.938865,-2.836955,-2.175567,-2.605055, 
0,-1.945976,-2.829193,-2.175650,-2.605306, 
0,-1.940929,-2.833818,-2.175259,-2.597781, 
0,-1.929032,-2.843712,-2.176797,-2.599139, 
0,-1.932995,-2.829541,-2.175461,-2.593314, 
0,-1.949364,-2.846533,-2.176519,-2.604933, 
0,-1.950045,-2.836480,-2.177090,-2.617102, 
0,-1.949263,-2.845690,-2.179146,-2.615744, 
0,-1.947915,-2.836977,-2.177950,-2.623237, 
0,-1.950400,-2.831765,-2.177511,-2.611771, 
0,-1.947568,-2.813383,-2.173788,-2.610925, 
0,-1.947378,-2.831419,-2.176119,-2.616106, 
0,-1.951352,-2.818715,-2.176249,-2.607268, 
0,-1.946662,-2.862041,-2.180892,-2.598927, 
0,-1.943120,-2.836605,-2.179419,-2.604047, 
0,-1.949045,-2.811434,-2.175432,-2.601672, 
0,-1.953747,-2.834874,-2.175502,-2.607363, 
0,-1.951403,-2.824618,-2.178504,-2.609016, 
0,-1.947182,-2.826879,-2.176764,-2.614193, 
0,-1.947637,-2.824982,-2.178229,-2.610813, 
0,-1.947193,-2.806112,-2.177303,-2.609083, 
0,-1.948247,-2.815909,-2.178922,-2.625033, 
0,-1.947897,-2.826321,-2.181231,-2.617331, 
0,-1.947033,-2.833075,-2.182435,-2.624565, 
0,-1.948046,-2.813489,-2.180503,-2.613044, 
0,-1.939352,-2.818815,-2.179762,-2.612084, 
0,-1.931258,-2.820049,-2.180069,-2.609392, 
0,-1.933212,-2.814508,-2.177733,-2.614562, 
0,-1.935921,-2.836558,-2.181070,-2.615404, 
0,-1.945886,-2.818598,-2.180542,-2.625286, 
0,-1.946648,-2.805035,-2.175291,-2.625084, 
0,-1.944849,-2.819190,-2.177836,-2.615115, 
0,-1.944659,-2.788500,-2.175390,-2.601017, 
0,-1.937585,-2.817366,-2.174544,-2.611494, 
0,-1.946691,-2.817605,-2.174826,-2.613781, 
0,-1.946161,-2.793073,-2.174109,-2.612237, 
0,-1.950064,-2.796383,-2.175316,-2.603637, 
0,-1.950007,-2.827636,-2.177495,-2.608839, 
0,-1.950296,-2.805623,-2.176025,-2.606587, 
0,-1.949973,-2.794498,-2.173466,-2.607112, 
0,-1.944427,-2.811916,-2.176779,-2.598631, 
0,-1.945358,-2.834390,-2.177744,-2.604324, 
0,-1.948178,-2.815383,-2.176332,-2.597611, 
0,-1.946959,-2.812255,-2.173582,-2.604287, 
0,-1.942354,-2.830799,-2.176793,-2.607963, 
0,-1.946325,-2.821970,-2.176483,-2.601708, 
0,-1.947996,-2.818724,-2.175477,-2.606700, 
0,-1.946454,-2.830597,-2.175659,-2.607434, 
0,-1.954976,-2.808154,-2.176309,-2.609116, 
0,-1.961446,-2.804474,-2.174943,-2.609871, 
0,-1.960984,-2.822457,-2.175494,-2.614833, 
0,-1.960887,-2.826127,-2.177308,-2.615368, 
0,-1.958653,-2.814053,-2.176203,-2.609224, 
0,-1.962486,-2.804056,-2.175086,-2.603833, 
0,-1.958784,-2.812253,-2.175456,-2.605903, 
0,-1.956367,-2.833363,-2.178053,-2.610088, 
0,-1.955844,-2.842232,-2.181256,-2.614972, 
0,-1.955741,-2.838914,-2.182018,-2.604122, 
0,-1.950924,-2.815081,-2.181129,-2.604366, 
0,-1.951681,-2.825172,-2.179711,-2.611070, 
0,-1.948310,-2.840857,-2.182782,-2.604103, 
0,-1.944453,-2.834025,-2.182673,-2.594151, 
0,-1.949297,-2.823710,-2.182224,-2.589531, 
0,-1.953980,-2.821388,-2.180891,-2.602976, 
0,-1.957236,-2.824623,-2.181675,-2.627275, 
0,-1.953586,-2.815233,-2.181487,-2.603500, 
0,-1.959519,-2.803567,-2.185776,-2.608132, 
0,-1.959960,-2.831324,-2.187836,-2.601838, 
0,-1.962067,-2.832405,-2.187197,-2.616770, 
0,-1.959399,-2.821001,-2.183965,-2.610232, 
0,-1.955455,-2.836086,-2.185846,-2.603306, 
0,-1.959474,-2.809871,-2.184369,-2.605215, 
0,-1.963114,-2.805410,-2.183454,-2.600919, 
0,-1.958210,-2.827347,-2.184913,-2.602857, 
0,-1.950360,-2.828132,-2.184409,-2.597945, 
0,-1.956878,-2.822345,-2.183192,-2.598162, 
0,-1.959266,-2.819684,-2.182594,-2.603407, 
0,-1.956893,-2.801226,-2.181206,-2.610839, 
0,-1.952964,-2.806143,-2.180160,-2.613018, 
0,-1.952659,-2.804917,-2.181187,-2.607879, 
0,-1.955183,-2.804437,-2.180815,-2.593992, 
0,-1.949939,-2.821246,-2.182473,-2.600400, 
0,-1.944517,-2.801914,-2.178945,-2.605403, 
0,-1.948929,-2.817639,-2.178985,-2.599264, 
0,-1.949114,-2.803983,-2.176955,-2.605742, 
0,-1.952525,-2.801842,-2.177922,-2.597128, 
0,-1.943518,-2.802069,-2.177860,-2.602812, 
0,-1.942569,-2.822314,-2.181078,-2.607468, 
0,-1.945465,-2.820182,-2.180591,-2.600354, 
0,-1.943702,-2.807164,-2.178721,-2.594946, 
0,-1.942611,-2.792061,-2.176097,-2.605977, 
0,-1.946571,-2.819761,-2.178710,-2.605819, 
0,-1.951752,-2.807660,-2.177731,-2.598502, 
0,-1.960481,-2.816590,-2.178642,-2.596066, 
0,-1.962305,-2.799458,-2.178205,-2.592426, 
0,-1.952549,-2.819106,-2.180992,-2.597574, 
0,-1.947292,-2.830878,-2.183819,-2.592613, 
0,-1.945724,-2.812332,-2.182020,-2.597646, 
0,-1.951068,-2.821927,-2.181969,-2.596131, 
0,-1.954174,-2.815431,-2.181722,-2.604091, 
0,-1.953121,-2.819189,-2.181510,-2.602276, 
0,-1.958206,-2.820634,-2.181475,-2.593846, 
0,-1.968131,-2.806915,-2.180146,-2.601867, 
0,-1.965982,-2.818195,-2.181704,-2.597793, 
0,-1.964046,-2.818204,-2.181000,-2.592509, 
0,-1.961473,-2.805951,-2.179501,-2.598101, 
0,-1.957428,-2.826045,-2.180603,-2.611924, 
0,-1.955521,-2.821513,-2.179805,-2.603875, 
0,-1.961784,-2.824765,-2.181245,-2.605963, 
0,-1.961650,-2.805526,-2.179747,-2.613972, 
0,-1.949843,-2.835839,-2.182378,-2.602153, 
0,-1.953354,-2.819945,-2.184205,-2.603854, 
0,-1.946730,-2.833211,-2.180164,-2.605193, 
0,-1.955855,-2.820180,-2.179870,-2.604743, 
0,-1.954926,-2.802440,-2.177620,-2.602951, 
0,-1.956508,-2.817219,-2.180487,-2.596492, 
0,-1.956903,-2.824760,-2.179129,-2.591259, 
0,-1.957541,-2.808160,-2.176810,-2.588489, 
0,-1.955470,-2.799935,-2.176288,-2.598062, 
0,-1.957498,-2.846847,-2.187211,-2.612536, 
0,-1.945941,-2.807460,-2.178118,-2.592136, 
4,-1.957326,-2.812003,-2.179909,-2.591255,"Analyte Added"
0,-1.959174,-2.813101,-2.179661,-2.587862, 
0,-1.954630,-2.821143,-2.179704,-2.587943, 
0,-1.959759,-2.837647,-2.180901,-2.593444, 
0,-1.960288,-2.833222,-2.178914,-2.600501, 
0,-1.968209,-2.814358,-2.177490,-2.597475, 
0,-1.992595,-2.850746,-2.195282,-2.642914, 
0,-1.961526,-2.798894,-2.174956,-2.582761, 
0,-1.964047,-2.831211,-2.189268,-2.597531, 
0,-1.968609,-2.847237,-2.198971,-2.604982, 
0,-1.963688,-2.805778,-2.173633,-2.578547, 
0,-1.969281,-2.837307,-2.164786,-2.641498, 
0,-1.910026,-2.739599,-2.129694,-2.540252, 
0,-1.935870,-2.795686,-2.162601,-2.733284, 
0,-1.942233,-2.801934,-2.169605,-3.007996, 
0,-1.945804,-2.809839,-2.170512,-2.861677, 
0,-1.951964,-2.831556,-2.173908,-2.792083, 
0,-1.959351,-2.830479,-2.173295,-2.777268, 
0,-1.949692,-2.887729,-2.177248,-2.826045, 
0,-1.947350,-2.960968,-2.185608,-2.873968, 
0,-1.942358,-2.941797,-2.188084,-2.890826, 
0,-1.951191,-2.997447,-2.190891,-2.869160, 
0,-1.958290,-2.988825,-2.191576,-2.869959, 
0,-1.959359,-3.023639,-2.192525,-2.884986, 
0,-1.959178,-3.025142,-2.189900,-2.878095, 
0,-1.958724,-3.103799,-2.196057,-2.891354, 
0,-1.958921,-3.135148,-2.199640,-2.910604, 
0,-1.962234,-3.157312,-2.204370,-2.907294, 
0,-1.963246,-3.128456,-2.200820,-2.920066, 
0,-1.968956,-3.154859,-2.200560,-2.922314, 
0,-1.976057,-3.146723,-2.199137,-2.917676, 
0,-1.970393,-3.213518,-2.202299,-2.920908, 
0,-1.972851,-3.186378,-2.201875,-2.914309, 
0,-1.971546,-3.165056,-2.198857,-2.917760, 
0,-1.972946,-3.193937,-2.198951,-2.933824, 
0,-1.975386,-3.228246,-2.198380,-2.948512, 
0,-1.973432,-3.233461,-2.201510,-2.930056, 
0,-1.969474,-3.244622,-2.201273,-2.945227, 
0,-1.966772,-3.241530,-2.199823,-2.943619, 
0,-1.966020,-3.212466,-2.197316,-2.922604, 
0,-1.969409,-3.204380,-2.192800,-2.933927, 
0,-1.966796,-3.199418,-2.192273,-2.940253, 
0,-1.968419,-3.192385,-2.188965,-2.922101, 
0,-1.970058,-3.196530,-2.185483,-2.919906, 
0,-1.971026,-3.152670,-2.182360,-2.927709, 
0,-1.967308,-3.171717,-2.182867,-2.936045, 
0,-1.969992,-3.141368,-2.182408,-2.921750, 
0,-1.966960,-3.140546,-2.179520,-2.908111, 
0,-1.970668,-3.169900,-2.183457,-2.927408, 
0,-1.972819,-3.131491,-2.181757,-2.931170, 
0,-1.965773,-3.165101,-2.182540,-2.931035, 
0,-1.956056,-3.163437,-2.183486,-2.929783, 
0,-1.956744,-3.182703,-2.183956,-2.936308, 
0,-1.961374,-3.185203,-2.184079,-2.928430, 
0,-1.961595,-3.156992,-2.183311,-2.928340, 
0,-1.963950,-3.134763,-2.179821,-2.914658, 
0,-1.965191,-3.149114,-2.182103,-2.926939, 
0,-1.967746,-3.124585,-2.179551,-2.911477, 
0,-1.958746,-3.159925,-2.182165,-2.910302, 
0,-1.959526,-3.130777,-2.180675,-2.924356, 
0,-1.970785,-3.125550,-2.180315,-2.920826, 
0,-1.976995,-3.110938,-2.177459,-2.909440, 
0,-1.968521,-3.127802,-2.181855,-2.913034, 
0,-1.965871,-3.138132,-2.182452,-2.963551, 
0,-1.964806,-3.120114,-2.182529,-2.937394, 
0,-1.968575,-3.113007,-2.182765,-2.923552, 
0,-1.972217,-3.125482,-2.183438,-2.904111, 
0,-1.968485,-3.128857,-2.184140,-2.919132, 
0,-1.974524,-3.123838,-2.184713,-2.915076, 
0,-1.976741,-3.101241,-2.179871,-2.919260, 
0,-1.981896,-3.138538,-2.186950,-2.905721, 
0,-1.977529,-3.110054,-2.183592,-2.909772, 
0,-1.971733,-3.097785,-2.180221,-2.909450, 
0,-1.967077,-3.090242,-2.178802,-2.901722, 
0,-1.966797,-3.125481,-2.180588,-2.931333, 
0,-1.968747,-3.145296,-2.184164,-2.922358, 
0,-1.970818,-3.135564,-2.182907,-2.915978, 
0,-1.975093,-3.097153,-2.178290,-2.925255, 
0,-1.978558,-3.089235,-2.177732,-2.910626, 
0,-1.972036,-3.121551,-2.178789,-2.928403, 
0,-1.970448,-3.140257,-2.179727,-2.915704, 
0,-1.965975,-3.089161,-2.174572,-2.915717, 
0,-1.971600,-3.125521,-2.175188,-2.916194, 
0,-1.981186,-3.086979,-2.173206,-2.912131, 
0,-1.987939,-3.077011,-2.172220,-2.925405, 
0,-1.983101,-3.094378,-2.174124,-2.923274, 
0,-1.980436,-3.086425,-2.172127,-2.914506, 
0,-1.973610,-3.102290,-2.172932,-2.919898, 
0,-1.972709,-3.121890,-2.175896,-2.927532, 
0,-1.971398,-3.108555,-2.175924,-2.929012, 
0,-1.974145,-3.080201,-2.171821,-2.928870, 
0,-1.973399,-3.090230,-2.171790,-2.920463, 
0,-1.969620,-3.102237,-2.171558,-2.927310, 
0,-1.962941,-3.105579,-2.173515,-2.922427, 
0,-1.964891,-3.096288,-2.171387,-2.921130, 
0,-1.971019,-3.096328,-2.170089,-2.939040, 
0,-1.969703,-3.101025,-2.171186,-2.932948, 
0,-1.964602,-3.090820,-2.170062,-2.908275, 
0,-1.960715,-3.080717,-2.169423,-2.902996, 
0,-1.960223,-3.082404,-2.167308,-2.904809, 
0,-1.959047,-3.113318,-2.169260,-2.934480, 
0,-1.955353,-3.109488,-2.169871,-2.920750, 
0,-1.958213,-3.090392,-2.165343,-2.912461, 
0,-1.966285,-3.075430,-2.163044,-2.920776, 
0,-1.965204,-3.110507,-2.167035,-2.912358, 
0,-1.966754,-3.089359,-2.165387,-2.918404, 
0,-1.967038,-3.087794,-2.166198,-2.923164, 
0,-1.963452,-3.104521,-2.166394,-2.916858, 
0,-1.954331,-3.107122,-2.167746,-2.909184, 
0,-1.961754,-3.083188,-2.164473,-2.916493, 
0,-1.966443,-3.122077,-2.166855,-2.919350, 
0,-1.968131,-3.090235,-2.165956,-2.913486, 
0,-1.967091,-3.098467,-2.162098,-2.910849, 
0,-1.969179,-3.110235,-2.163387,-2.913285, 
0,-1.970853,-3.117214,-2.165391,-2.909049, 
0,-1.977260,-3.065569,-2.160601,-2.919368, 
0,-1.979916,-3.085671,-2.159366,-2.915910, 
0,-1.980564,-3.098855,-2.161843,-2.925098, 
0,-1.976501,-3.075341,-2.161290,-2.922750, 
0,-1.964830,-3.109391,-2.162374,-2.923583, 
0,-1.965624,-3.126274,-2.163229,-2.914323, 
0,-1.972239,-3.090034,-2.161581,-2.910723, 
0,-1.973753,-3.104490,-2.160838,-2.914127, 
0,-1.974943,-3.121901,-2.162348,-2.929652, 
0,-1.971768,-3.103053,-2.162265,-2.943538, 
0,-1.970776,-3.096610,-2.159979,-2.911320, 
0,-1.967485,-3.115381,-2.160021,-2.928387, 
0,-1.963780,-3.110001,-2.161469,-2.933473, 
0,-1.968700,-3.075136,-2.158766,-2.922469, 
0,-1.966233,-3.088101,-2.158199,-2.922379, 
0,-1.968044,-3.106336,-2.159100,-2.954754, 
0,-1.963478,-3.104990,-2.159544,-2.922345, 
0,-1.963626,-3.093911,-2.158876,-2.903135, 
0,-1.969289,-3.109427,-2.159807,-2.901366, 
0,-1.975221,-3.069921,-2.156134,-2.886442, 
0,-1.969270,-3.093790,-2.156541,-2.909233, 
0,-1.962880,-3.124568,-2.159893,-2.908897, 
0,-1.970283,-3.100042,-2.157194,-2.920974, 
0,-1.970036,-3.088788,-2.157173,-2.917592, 
0,-1.966631,-3.102768,-2.158106,-2.926923, 
0,-1.965796,-3.087336,-2.158705,-2.917674, 
0,-1.962182,-3.093020,-2.157536,-2.922221, 
0,-1.959203,-3.105458,-2.158563,-2.935153, 
0,-1.969536,-3.110834,-2.158455,-2.931313, 
0,-1.964555,-3.087789,-2.153938,-2.921455, 
0,-1.962067,-3.100491,-2.154827,-2.912229, 
0,-1.965363,-3.082704,-2.154341,-2.911553, 
0,-1.967924,-3.094095,-2.155380,-2.930131, 
0,-1.967893,-3.113152,-2.158118,-2.922800, 
0,-1.968658,-3.098054,-2.157178,-2.917339, 
0,-1.970640,-3.122241,-2.159977,-2.912651, 
0,-1.956916,-3.101286,-2.158344,-2.913750, 
0,-1.957540,-3.112908,-2.159292,-2.918397, 
0,-1.962763,-3.116344,-2.158430,-2.930141, 
0,-1.972012,-3.102384,-2.159028,-2.922859, 
0,-1.985510,-3.066821,-2.156071,-2.910966, 
0,-1.982689,-3.094032,-2.157996,-2.892422, 
0,-1.968630,-3.093058,-2.159803,-2.896344, 
0,-1.963409,-3.080700,-2.157760,-2.917990, 
0,-1.968731,-3.094589,-2.157329,-2.921626, 
0,-1.971071,-3.099680,-2.158214,-2.925842, 
0,-1.968847,-3.100938,-2.159338,-2.921927, 
0,-1.962840,-3.089624,-2.156713,-2.929609, 
0,-1.961952,-3.074210,-2.154626,-2.924656, 
0,-1.959495,-3.109372,-2.155416,-2.914775, 
0,-1.961224,-3.098048,-2.157734,-2.906981, 
0,-1.958768,-3.107257,-2.158320,-2.907073, 
0,-1.962738,-3.070934,-2.154223,-2.897556, 
0,-1.963534,-3.108310,-2.156317,-2.906874, 
0,-1.963306,-3.102845,-2.157660,-2.915894, 
0,-1.962517,-3.090534,-2.154971,-2.907508, 
0,-1.951584,-3.085076,-2.154454,-2.898084, 
0,-1.951962,-3.107502,-2.156846,-2.909024, 
0,-1.954061,-3.111947,-2.159752,-2.921398, 
0,-1.964306,-3.073621,-2.158345,-2.912060, 
0,-1.966577,-3.081281,-2.158812,-2.894648, 
0,-1.967381,-3.111428,-2.161606,-2.917927, 
0,-1.961224,-3.098813,-2.163149,-2.910941, 
0,-1.958265,-3.094574,-2.161848,-2.900597, 
0,-1.951330,-3.090395,-2.163574,-2.914493, 
0,-1.956021,-3.110283,-2.166735,-2.918056, 
0,-1.958060,-3.090921,-2.166053,-2.900406, 
0,-1.970235,-3.074189,-2.165797,-2.912008, 
0,-1.969556,-3.100001,-2.167661,-2.925142, 
0,-1.973936,-3.106729,-2.169627,-2.905459, 
0,-1.971729,-3.074813,-2.167337,-2.912783, 
0,-1.967991,-3.089775,-2.169564,-2.928112, 
0,-1.969262,-3.114873,-2.173683,-2.918181, 
0,-1.970426,-3.117698,-2.173197,-2.902668, 
0,-1.977539,-3.084801,-2.170982,-2.909178, 
0,-1.975598,-3.103621,-2.171896,-2.914789, 
0,-1.973499,-3.119951,-2.175333,-2.927289, 
0,-1.970281,-3.104732,-2.174768,-2.917174, 
0,-1.965908,-3.142065,-2.178361,-2.919992, 
0,-1.971177,-3.095940,-2.173846,-2.918867, 
0,-1.967016,-3.107630,-2.173151,-2.891161, 
0,-1.969593,-3.115816,-2.173361,-2.899039, 
0,-1.977721,-3.099714,-2.173494,-2.906963, 
0,-1.981950,-3.099835,-2.170776,-2.903396, 
0,-1.974264,-3.115103,-2.172595,-2.896044, 
0,-1.976879,-3.110888,-2.171832,-2.901245, 
0,-1.969678,-3.102702,-2.170844,-2.903700, 
0,-1.964513,-3.130014,-2.172286,-2.930608, 
0,-1.965907,-3.105258,-2.172889,-2.904036, 
0,-1.964538,-3.125366,-2.170718,-2.890320, 
0,-1.967201,-3.114259,-2.169570,-2.890705, 
0,-1.970541,-3.100002,-2.166469,-2.895616, 
0,-1.966143,-3.101098,-2.165267,-2.888804, 
0,-1.961578,-3.089042,-2.165554,-2.889230, 
0,-1.964284,-3.105222,-2.166173,-2.893212, 
0,-1.971214,-3.099372,-2.166986,-2.896824, 
0,-1.974882,-3.102866,-2.164512,-2.896684, 
0,-1.972250,-3.091452,-2.164383,-2.917801, 
0,-1.968716,-3.104029,-2.166071,-2.905019, 
0,-1.975290,-3.094218,-2.169770,-2.906469, 
0,-1.971883,-3.079161,-2.163277,-2.902595, 
0,-1.969370,-3.084733,-2.161936,-2.900428, 
0,-1.973307,-3.106440,-2.164974,-2.927830, 
5,-1.973130,-3.090285,-2.167441,-2.914420,"Analyte Added"
0,-1.970867,-3.087438,-2.162545,-2.897533, 
0,-1.974477,-3.086336,-2.166332,-2.922814, 
0,-1.982196,-3.083469,-2.170042,-2.934374, 
0,-1.976616,-3.108249,-2.168962,-2.917865, 
0,-1.968797,-3.117277,-2.174153,-2.910977, 
0,-1.962946,-3.087440,-2.170812,-2.888645, 
0,-1.985091,-3.093852,-2.168074,-2.931204, 
0,-1.974380,-3.101069,-2.153251,-2.882819, 
0,-2.368709,-3.276182,-2.180589,-2.919592, 
0,-2.426039,-3.298997,-2.277770,-3.064084, 
0,-2.737509,-3.645957,-2.450253,-3.163698, 
0,-3.275099,-3.919763,-2.567393,-3.170853, 
0,-3.383421,-3.978489,-2.493788,-3.081355, 
0,-3.632164,-4.013833,-2.492420,-3.117748, 
0,-3.613915,-3.909484,-2.541948,-3.187127, 
0,-3.642645,-3.946074,-2.579917,-3.206317, 
0,-3.837207,-4.085180,-2.595113,-3.187761, 
0,-4.036990,-4.061502,-2.588685,-3.181073, 
0,-4.090761,-4.102655,-2.596506,-3.190755, 
0,-4.030550,-4.067017,-2.598695,-3.221634, 
0,-4.021819,-4.004191,-2.590245,-3.217007, 
0,-3.959047,-3.974003,-2.593038,-3.215774, 
0,-3.836977,-3.886576,-2.584881,-3.221137, 
0,-3.762527,-3.895929,-2.582402,-3.211841, 
0,-3.708288,-3.875797,-2.586522,-3.210970, 
0,-3.642544,-3.824392,-2.579493,-3.203393, 
0,-3.617174,-3.780805,-2.573299,-3.200811, 
0,-3.499749,-3.744301,-2.568691,-3.203974, 
0,-3.458631,-3.720677,-2.567799,-3.205300, 
0,-3.456831,-3.740065,-2.570775,-3.195583, 
0,-3.417770,-3.776175,-2.581295,-3.221314, 
0,-3.403013,-3.705960,-2.576275,-3.198707, 
0,-3.399873,-3.753779,-2.577763,-3.188881, 
0,-3.394909,-3.795806,-2.585494,-3.180862, 
0,-3.373148,-3.725341,-2.582961,-3.198378, 
0,-3.301219,-3.688344,-2.571121,-3.228228, 
0,-3.282594,-3.680305,-2.569775,-3.204756, 
0,-3.285976,-3.685960,-2.569187,-3.232316, 
0,-3.276505,-3.674773,-2.572865,-3.220464, 
0,-3.251223,-3.629917,-2.566178,-3.209298, 
0,-3.214443,-3.639265,-2.565922,-3.211839, 
0,-3.150012,-3.575856,-2.562481,-3.203412, 
